,Close,compound,negative,neutral,positive,Open,High,Low,Volume
2011-04-11,405.2000122070313,-0.8048,0.063,0.898,0.04,399.4125061035156,407.7250061035156,397.625,8000064.0
2011-04-13,413.2749938964844,0.6174,0.059,0.848,0.092,401.375,414.6375122070313,399.5,11068904.0
2011-04-15,373.6875,0.9991,0.051,0.864,0.086,412.0187377929688,412.3250122070313,372.1875,81019736.0
2011-04-18,363.2625122070313,0.9847,0.077,0.792,0.13,364.875,370.875,360.0,41086712.0
2011-04-19,360.9187622070313,0.9867,0.045,0.822,0.133,363.25,365.875,360.125,19210632.0
2011-04-20,363.4125061035156,0.2168,0.047,0.91,0.042,364.875,365.9874877929688,361.375,17949856.0
2011-04-21,363.75,0.9209,0.041,0.837,0.122,364.8374938964844,367.5625,362.6375122070313,23953696.0
2011-04-25,367.6625061035156,-0.9211,0.108,0.861,0.03,364.375,370.4937438964844,363.4249877929688,15527240.0
2011-04-26,367.7937622070313,0.9325,0.044,0.805,0.15,366.875,369.3687438964844,365.0,18230880.0
2011-04-27,369.1437377929688,0.8957,0.015,0.879,0.105,368.125,370.5812377929688,367.8125,9981328.0
2011-04-28,366.1437377929688,0.9308,0.014,0.834,0.152,368.625,369.75,365.125,23419304.0
2011-04-29,363.28125,-0.7142,0.069,0.853,0.078,363.75,366.125,360.9937438964844,16254336.0
2011-05-02,365.3187561035156,0.911,0.024,0.898,0.078,364.8812561035156,368.0,363.75,13468184.0
2011-05-03,363.8812561035156,0.9288,0.021,0.874,0.104,365.0,369.6437377929688,362.4937438964844,13234040.0
2011-05-04,358.71875,0.0,0.0,1.0,0.0,362.625,363.125,355.34375,16924400.0
2011-05-05,356.0625,0.7506,0.0,0.92,0.08,358.4125061035156,359.86248779296875,354.625,12661232.0
2011-05-06,361.625,0.9504,0.011,0.868,0.121,357.23748779296875,363.75,356.0,11930664.0
2011-05-09,363.5687561035156,0.9078,0.037,0.849,0.114,363.75,364.625,358.4375,4938200.0
2011-05-10,360.0062561035156,0.9583,0.0,0.848,0.152,363.4624938964844,365.6124877929688,359.0,4873368.0
2011-05-11,363.2562561035156,-0.2732,0.057,0.896,0.047,360.25,365.5,359.9937438964844,6410072.0
2011-05-12,360.15625,0.9259,0.047,0.778,0.175,362.2374877929688,363.625,359.0,4996480.0
2011-05-13,359.79376220703125,0.2732,0.0,0.968,0.032,360.3999938964844,364.0,358.90625,8282336.0
2011-05-16,356.29998779296875,0.8398,0.0,0.898,0.102,359.5,359.5,355.29376220703125,6469368.0
2011-05-17,355.51873779296875,0.296,0.02,0.951,0.029,356.04998779296875,359.6625061035156,352.9937438964844,7570472.0
2011-05-18,355.3125,0.9884,0.053,0.821,0.125,356.25,360.2937622070313,350.375,10176496.0
2011-05-19,355.8062438964844,0.9667,0.0,0.889,0.111,357.4624938964844,357.4624938964844,354.45001220703125,7455960.0
2011-05-20,356.23126220703125,0.875,0.0,0.851,0.149,355.625,357.9624938964844,354.01873779296875,8023672.0
2011-05-23,354.6312561035156,0.6599,0.034,0.895,0.071,355.98126220703125,356.6000061035156,353.48126220703125,6778880.0
2011-05-24,355.5625,0.0,0.0,1.0,0.0,354.125,357.98126220703125,354.125,7625464.0
2011-05-25,348.58123779296875,-0.9789,0.09,0.877,0.033,353.4624938964844,353.4624938964844,344.57501220703125,11075416.0
2011-05-26,347.0687561035156,0.8207,0.041,0.887,0.071,349.25,349.71875,344.75,8476176.0
2011-05-27,348.4375,0.8513,0.013,0.905,0.081,345.0,350.875,345.0,6264944.0
2011-05-30,347.57501220703125,0.7345,0.028,0.916,0.056,350.76251220703125,350.76251220703125,345.125,6867352.0
2011-05-31,348.20623779296875,0.9163,0.024,0.845,0.131,349.125,352.25,347.0687561035156,20410608.0
2011-06-01,351.4437561035156,0.0,0.0,1.0,0.0,349.25,353.0,348.0,8105864.0
2011-06-02,350.3812561035156,0.9814,0.0,0.822,0.178,347.5,352.5,347.125,7117288.0
2011-06-03,352.0249938964844,0.8189,0.0,0.944,0.056,351.375,355.3500061035156,351.36248779296875,6293384.0
2011-06-06,354.73748779296875,0.743,0.0,0.959,0.041,352.75,355.7437438964844,349.39373779296875,3769264.0
2011-06-07,361.5687561035156,0.8788,0.068,0.802,0.129,353.7562561035156,363.0,353.7562561035156,7978664.0
2011-06-08,358.9624938964844,0.8881,0.011,0.909,0.081,361.125,361.5249938964844,358.40625,5945968.0
2011-06-09,357.6875,0.9493,0.0,0.922,0.078,360.1875,360.1875,356.8187561035156,4221616.0
2011-06-10,357.79376220703125,0.9275,0.055,0.859,0.087,358.5625,360.1000061035156,356.3999938964844,7187264.0
2011-06-13,359.70001220703125,0.3151,0.056,0.883,0.061,356.0625,360.2749938964844,352.4624938964844,7733184.0
2011-06-14,359.0375061035156,0.7566,0.052,0.874,0.075,359.7250061035156,360.4375,358.09375,7870104.0
2011-06-15,354.45001220703125,-0.34,0.045,0.917,0.038,357.71875,357.71875,353.36248779296875,7335880.0
2011-06-16,350.0375061035156,0.8779,0.079,0.749,0.172,353.625,353.625,349.3812561035156,7628960.0
2011-06-17,346.20623779296875,-0.7124,0.073,0.902,0.025,350.01251220703125,350.41876220703125,341.4125061035156,8525168.0
2011-06-20,338.6937561035156,-0.4939,0.08,0.861,0.059,346.0375061035156,347.46875,331.5625,12458152.0
2011-06-21,340.89373779296875,0.7269,0.072,0.805,0.123,340.375,344.375,336.6625061035156,7542816.0
2011-06-22,344.3812561035156,0.9192,0.038,0.863,0.099,344.125,347.7124938964844,342.76251220703125,5625000.0
2011-06-23,347.38751220703125,0.8957,0.0,0.885,0.115,343.75,348.63751220703125,341.9375,4158768.0
2011-06-24,357.4937438964844,0.7906,0.063,0.833,0.104,348.875,359.7124938964844,348.875,11219288.0
2011-06-27,358.8812561035156,0.2148,0.023,0.945,0.032,353.95623779296875,365.375,352.53125,10724296.0
2011-06-28,358.1625061035156,0.9062,0.0,0.847,0.153,358.7562561035156,359.60626220703125,355.4750061035156,4486792.0
2011-06-29,360.21875,0.9313,0.028,0.842,0.13,358.5,363.375,358.5,4800752.0
2011-06-30,363.8062438964844,0.836,0.032,0.822,0.146,360.7562561035156,364.875,360.1875,11341840.0
2011-07-01,366.7687377929688,0.0,0.0,1.0,0.0,366.875,371.2437438964844,365.5125122070313,6402464.0
2011-07-04,367.3687438964844,0.9518,0.04,0.76,0.2,370.8312377929688,372.125,366.875,4114592.0
2011-07-05,369.5562438964844,-0.296,0.053,0.908,0.039,369.625,371.2374877929688,365.75,6423728.0
2011-07-06,369.2124938964844,0.867,0.019,0.89,0.091,368.375,371.5562438964844,367.1375122070313,3440224.0
2011-07-07,374.4624938964844,0.5994,0.0,0.978,0.022,369.3999938964844,375.0,367.875,5751472.0
2011-07-08,372.0687561035156,0.7236,0.047,0.853,0.1,375.0,377.9874877929688,370.90625,5669792.0
2011-07-11,365.1437377929688,0.9887,0.062,0.818,0.12,369.2374877929688,372.0125122070313,361.0687561035156,9206520.0
2011-07-12,348.9437561035156,0.998,0.062,0.854,0.085,356.25,356.25,343.3500061035156,29652656.0
2011-07-13,347.1625061035156,-0.9367,0.118,0.821,0.062,345.75,350.91876220703125,345.1312561035156,13338168.0
2011-07-14,342.54376220703125,0.9565,0.05,0.798,0.152,345.03125,345.5,341.375,10891224.0
2011-07-15,341.41876220703125,0.68,0.044,0.887,0.069,343.0,345.3687438964844,340.0,6392624.0
2011-07-18,339.17498779296875,0.723,0.068,0.845,0.088,341.875,342.90625,338.41876220703125,9408656.0
2011-07-19,343.8125,0.6988,0.0,0.964,0.036,340.125,345.25,339.58123779296875,8324424.0
2011-07-20,344.0562438964844,0.9469,0.014,0.889,0.097,346.6000061035156,346.6000061035156,343.125,6222712.0
2011-07-21,346.01251220703125,0.9509,0.033,0.821,0.146,343.1499938964844,348.0625,342.1000061035156,5897088.0
2011-07-22,353.53125,0.8617,0.07,0.796,0.134,348.0375061035156,355.5,346.25,7749624.0
2011-07-25,350.96875,0.8156,0.0,0.902,0.098,352.25,353.1312561035156,348.88751220703125,7404256.0
2011-07-26,350.2250061035156,0.9732,0.0,0.864,0.136,351.125,353.0,348.4375,6848736.0
2011-07-27,349.58123779296875,0.9151,0.02,0.874,0.106,350.125,354.48748779296875,348.8999938964844,8506440.0
2011-07-28,343.88751220703125,-0.9741,0.168,0.786,0.046,345.625,346.73748779296875,341.8125,9481376.0
2011-07-29,346.98748779296875,-0.7748,0.101,0.834,0.065,342.625,347.8062438964844,340.67498779296875,9757592.0
2011-08-01,351.88751220703125,0.9654,0.022,0.869,0.109,347.51251220703125,352.9750061035156,347.51251220703125,6094952.0
2011-08-02,343.8687438964844,0.1027,0.04,0.911,0.049,349.8187561035156,349.8187561035156,343.125,4932528.0
2011-08-03,341.57501220703125,0.5913,0.036,0.909,0.055,341.875,342.4624938964844,338.5625,5646088.0
2011-08-04,338.64373779296875,0.9798,0.0,0.831,0.169,342.5,344.9937438964844,338.0,6529888.0
2011-08-05,323.8999938964844,-0.9039,0.104,0.838,0.058,330.45001220703125,330.45001220703125,315.625,15758072.0
2011-08-08,308.8125,-0.9327,0.124,0.784,0.093,312.5,312.5,303.875,16170240.0
2011-08-09,296.8187561035156,0.9049,0.061,0.836,0.102,293.875,304.9937438964844,293.7749938964844,16849744.0
2011-08-10,305.88751220703125,0.5465,0.078,0.824,0.098,306.0,309.54998779296875,301.38751220703125,13955960.0
2011-08-11,305.07501220703125,0.4019,0.0,0.966,0.034,304.0,308.625,301.8687438964844,8206232.0
2011-08-12,296.8999938964844,0.6486,0.061,0.837,0.103,311.0,311.0,292.79376220703125,14098080.0
2011-08-16,299.9125061035156,0.6656,0.019,0.919,0.062,303.75,304.78125,296.5375061035156,10146704.0
2011-08-17,306.1187438964844,0.6808,0.0,0.93,0.07,299.5,308.1875,299.5,8531328.0
2011-08-18,294.26251220703125,0.9018,0.083,0.769,0.148,308.125,308.51251220703125,292.875,10674664.0
2011-08-19,278.0874938964844,-0.8712,0.081,0.851,0.067,284.25,284.25,271.45001220703125,28899200.0
2011-08-22,274.32501220703125,0.9771,0.017,0.902,0.081,276.73748779296875,280.63751220703125,271.875,15708072.0
2011-08-23,284.6187438964844,0.9595,0.019,0.879,0.101,275.15625,287.83123779296875,274.25,17143440.0
2011-08-24,281.36248779296875,0.34,0.012,0.962,0.025,285.0,285.6187438964844,278.75,8606144.0
2011-08-25,272.92498779296875,0.7236,0.01,0.952,0.038,281.2749938964844,283.13751220703125,270.1875,26853752.0
2011-08-26,275.3187561035156,0.9676,0.051,0.835,0.115,273.3125,281.61248779296875,272.83123779296875,21021960.0
2011-08-29,287.03125,0.8381,0.028,0.906,0.066,279.875,289.03125,279.0,11222528.0
2011-08-30,292.8687438964844,0.9652,0.0,0.866,0.134,291.375,295.0,285.0,12142920.0
2011-09-02,289.8999938964844,0.9531,0.014,0.847,0.139,298.125,298.125,284.4125061035156,14960904.0
2011-09-05,283.13751220703125,0.7681,0.021,0.896,0.083,286.7124938964844,286.7124938964844,280.0249938964844,10902544.0
2011-09-06,287.8187561035156,0.916,0.02,0.908,0.073,281.73748779296875,290.0,277.78125,10816696.0
2011-09-07,286.4312438964844,0.9173,0.025,0.895,0.08,287.23748779296875,289.2875061035156,283.45623779296875,13157432.0
2011-09-08,292.3062438964844,0.8058,0.065,0.844,0.092,287.5,294.25,287.375,11027872.0
2011-09-09,284.2875061035156,0.9209,0.013,0.906,0.081,291.01251220703125,291.01251220703125,282.625,12392104.0
2011-09-12,274.8062438964844,0.7954,0.019,0.933,0.047,276.0,277.16876220703125,272.58123779296875,8198264.0
2011-09-13,277.7562561035156,0.9536,0.013,0.885,0.102,277.88751220703125,282.4624938964844,274.46875,10365216.0
2011-09-14,293.95623779296875,0.9332,0.012,0.921,0.067,281.375,295.86248779296875,281.125,17236880.0
2011-09-15,301.23748779296875,0.9426,0.033,0.901,0.065,297.25,303.5625,291.25,13703456.0
2011-09-16,299.39373779296875,0.8225,0.0,0.917,0.083,307.23748779296875,307.23748779296875,296.70001220703125,11304104.0
2011-09-19,295.33123779296875,0.4098,0.0,0.978,0.022,299.875,301.45001220703125,294.51251220703125,6558432.0
2011-09-20,304.5687561035156,0.992,0.038,0.812,0.15,297.125,305.0,296.89373779296875,9008904.0
2011-09-21,304.45623779296875,0.9894,0.0,0.823,0.177,305.0,306.86248779296875,302.5,7402480.0
2011-09-22,294.07501220703125,0.9863,0.017,0.897,0.086,298.0,301.4750061035156,292.08123779296875,9037856.0
2011-09-23,292.3500061035156,0.9559,0.016,0.904,0.08,291.0,298.7250061035156,290.125,10448432.0
2011-09-26,294.375,0.8873,0.022,0.857,0.121,293.125,295.625,287.63751220703125,6544288.0
2011-09-27,305.51873779296875,0.7959,0.0,0.945,0.055,297.1499938964844,308.58123779296875,297.1499938964844,10341024.0
2011-09-28,308.78125,0.9935,0.007,0.827,0.166,310.0,317.5,306.5625,20061760.0
2011-09-29,318.88751220703125,0.9712,0.0,0.876,0.124,310.25,321.2437438964844,308.90625,23256344.0
2011-09-30,316.6312561035156,0.9661,0.027,0.873,0.1,316.48748779296875,320.5,313.5249938964844,10730656.0
2011-10-03,309.48748779296875,0.8972,0.042,0.873,0.085,311.25,314.75,308.4624938964844,9885128.0
2011-10-04,304.8125,0.9931,0.0,0.872,0.128,306.5249938964844,310.21875,301.70001220703125,7838480.0
2011-10-05,305.8687438964844,0.9718,0.043,0.858,0.099,307.2437438964844,312.375,303.51251220703125,10771856.0
2011-10-07,313.5874938964844,0.8395,0.085,0.796,0.118,320.0,321.86248779296875,310.95623779296875,18457728.0
2011-10-10,323.7437438964844,0.9571,0.009,0.903,0.088,318.125,325.11248779296875,316.04998779296875,16946432.0
2011-10-11,313.0687561035156,0.9915,0.042,0.81,0.147,324.17498779296875,324.375,311.25,22339248.0
2011-10-12,334.91876220703125,0.9998,0.034,0.843,0.123,324.375,336.0,324.375,34633704.0
2011-10-13,337.0874938964844,0.9784,0.017,0.875,0.108,339.875,341.125,335.625,18041536.0
2011-10-14,342.96875,0.9805,0.027,0.843,0.13,338.88751220703125,344.5874938964844,335.7875061035156,19600992.0
2011-10-17,343.3187561035156,0.972,0.041,0.77,0.189,345.13751220703125,345.61248779296875,340.0249938964844,14145496.0
2011-10-18,337.6937561035156,0.743,0.012,0.942,0.046,337.48748779296875,340.625,335.9624938964844,10518136.0
2011-10-19,340.96875,0.991,0.008,0.819,0.174,340.25,341.875,337.63751220703125,10135320.0
2011-10-20,343.4437561035156,0.8997,0.038,0.873,0.088,336.5,344.625,335.9437561035156,5573680.0
2011-10-21,340.33123779296875,0.9319,0.06,0.792,0.149,343.4437561035156,343.625,338.375,6858312.0
2011-10-24,345.9125061035156,0.6976,0.083,0.831,0.086,343.75,346.8500061035156,342.6499938964844,6075592.0
2011-10-25,357.3374938964844,-0.8645,0.07,0.916,0.014,351.375,362.375,351.375,15677584.0
2011-10-28,357.33123779296875,0.4215,0.0,0.94,0.06,365.125,371.4187622070313,355.6312561035156,24868784.0
2011-10-31,359.6937561035156,-0.4168,0.112,0.888,0.0,357.0,362.21875,357.0,10291624.0
2011-11-01,354.57501220703125,0.0258,0.128,0.742,0.13,355.0,359.26251220703125,352.25,7906192.0
2011-11-02,354.29998779296875,0.9143,0.016,0.87,0.115,352.5,356.73748779296875,352.17498779296875,5317856.0
2011-11-03,350.26251220703125,0.9168,0.025,0.795,0.18,354.25,355.25,345.8999938964844,10779624.0
2011-11-04,353.2437438964844,0.7847,0.02,0.916,0.065,355.625,356.36248779296875,348.9437561035156,7643688.0
2011-11-08,355.26251220703125,0.9683,0.012,0.917,0.072,351.8812561035156,356.0,348.85626220703125,6107336.0
2011-11-09,354.4125061035156,0.25,0.017,0.961,0.023,355.625,358.40625,353.125,6679648.0
2011-11-11,346.9624938964844,-0.9392,0.167,0.741,0.092,326.3374938964844,350.9624938964844,326.3374938964844,9441224.0
2011-11-14,351.1000061035156,0.9443,0.006,0.924,0.07,351.26873779296875,354.04998779296875,349.75,4633040.0
2011-11-15,349.7875061035156,0.4515,0.071,0.839,0.09,350.01251220703125,352.5,347.6937561035156,5098024.0
2011-11-16,347.2875061035156,0.9988,0.007,0.687,0.306,349.375,350.5,344.7875061035156,6552648.0
2011-11-17,344.1875,0.9956,0.029,0.787,0.184,346.0375061035156,348.625,341.61248779296875,6366984.0
2011-11-18,342.6000061035156,0.986,0.0,0.838,0.162,341.3812561035156,345.5562438964844,340.0,4737896.0
2011-11-21,333.76251220703125,-0.7265,0.086,0.839,0.076,340.0,341.85626220703125,328.2875061035156,9365792.0
2011-11-22,340.5,0.9885,0.032,0.868,0.1,325.0,345.61248779296875,325.0,14859512.0
2011-11-23,331.58123779296875,0.87,0.069,0.835,0.096,334.375,336.1937561035156,327.16876220703125,12792816.0
2011-11-24,333.2749938964844,0.9606,0.044,0.776,0.181,330.125,335.5,323.32501220703125,13231776.0
2011-11-25,324.9624938964844,0.6979,0.021,0.925,0.054,331.875,331.875,323.875,8022528.0
2011-11-28,329.51873779296875,0.9738,0.018,0.798,0.183,327.5062561035156,331.23748779296875,326.5562438964844,7290208.0
2011-11-29,324.7437438964844,0.4069,0.012,0.96,0.028,327.7749938964844,328.5062561035156,322.65625,10659368.0
2011-11-30,325.85626220703125,0.9967,0.054,0.763,0.183,322.625,328.125,320.125,11640232.0
2011-12-01,331.91876220703125,0.2484,0.025,0.946,0.03,334.25,336.35626220703125,328.82501220703125,8125208.0
2011-12-02,336.76873779296875,0.7433,0.046,0.881,0.072,331.375,339.4312438964844,330.98748779296875,9451408.0
2011-12-05,337.64373779296875,0.9229,0.02,0.857,0.124,336.25,339.71875,334.3999938964844,7468184.0
2011-12-07,344.8687438964844,0.7825,0.03,0.905,0.064,338.125,346.54998779296875,335.5062561035156,8070392.0
2011-12-08,340.4312438964844,0.0,0.0,1.0,0.0,343.375,344.75,337.01251220703125,7295584.0
2011-12-09,338.7875061035156,0.9386,0.028,0.902,0.07,333.51873779296875,342.4750061035156,332.5249938964844,10570752.0
2011-12-12,342.53125,0.9111,0.011,0.909,0.08,339.98748779296875,344.5,337.2250061035156,11025800.0
2011-12-13,344.0249938964844,0.9971,0.024,0.771,0.205,341.4125061035156,345.61248779296875,338.5874938964844,9648336.0
2011-12-14,342.53125,0.9547,0.071,0.773,0.157,343.75,345.90625,340.625,9857632.0
2011-12-15,339.54376220703125,0.9916,0.03,0.81,0.159,340.7875061035156,341.79376220703125,333.125,10053168.0
2011-12-16,340.5625,0.9299,0.023,0.906,0.071,336.875,348.6000061035156,336.4937438964844,13669288.0
2011-12-19,334.54998779296875,0.9153,0.018,0.913,0.069,336.25,337.9437561035156,331.9750061035156,12064432.0
2011-12-20,333.59375,0.9764,0.036,0.867,0.096,336.25,337.26873779296875,331.38751220703125,10484608.0
2011-12-21,342.875,0.9186,0.0,0.935,0.065,339.875,344.3500061035156,335.0,8422920.0
2011-12-22,340.10626220703125,0.3164,0.0,0.969,0.031,331.25,343.5,331.25,12707136.0
2011-12-23,336.84375,0.8217,0.0,0.933,0.067,342.5,342.5,335.40625,7045296.0
2011-12-26,346.98126220703125,0.9578,0.022,0.854,0.124,336.375,348.375,336.375,4236568.0
2011-12-27,344.92498779296875,0.8398,0.011,0.928,0.061,345.625,349.875,342.03125,6178200.0
2011-12-28,347.75,0.9622,0.01,0.888,0.102,346.125,350.5,343.9437561035156,6851248.0
2011-12-29,342.76251220703125,0.946,0.0,0.896,0.104,344.75,346.86248779296875,341.3812561035156,8837168.0
2011-12-30,345.95623779296875,0.9768,0.0,0.761,0.239,343.0,346.875,342.6875,5308816.0
2012-01-02,351.1187438964844,0.9855,0.009,0.82,0.171,344.8999938964844,352.08123779296875,342.75,5826176.0
2012-01-03,358.0375061035156,0.9937,0.035,0.799,0.167,353.01251220703125,360.8687438964844,352.5,8903008.0
2012-01-04,356.79998779296875,0.644,0.026,0.91,0.064,355.625,359.375,355.1312561035156,7341424.0
2012-01-05,355.01873779296875,0.9402,0.024,0.82,0.156,354.8999938964844,359.5,353.9312438964844,7125272.0
2012-01-06,354.01873779296875,0.9905,0.005,0.898,0.097,354.75,358.45001220703125,351.38751220703125,7087632.0
2012-01-09,354.5687561035156,0.9685,0.086,0.745,0.169,355.9375,358.2875061035156,352.1499938964844,8265784.0
2012-01-10,357.95001220703125,0.9935,0.006,0.836,0.158,358.75,359.42498779296875,356.2749938964844,11179176.0
2012-01-11,353.32501220703125,0.5792,0.043,0.906,0.051,358.5,361.8624877929688,351.625,13795800.0
2012-01-12,323.53125,0.9997,0.071,0.804,0.125,343.75,343.75,322.2562561035156,48970600.0
2012-01-13,323.0249938964844,0.2213,0.069,0.861,0.07,327.25,327.375,319.03125,20898944.0
2012-01-16,330.01873779296875,0.8479,0.049,0.853,0.098,322.65625,330.5,322.38751220703125,13188736.0
2012-01-17,332.7562561035156,0.886,0.029,0.898,0.073,331.25,334.1000061035156,329.23126220703125,8740424.0
2012-01-18,326.5062561035156,-0.7052,0.078,0.864,0.059,330.5,330.5,323.125,9700424.0
2012-01-19,324.3374938964844,0.9656,0.022,0.757,0.22,327.0,327.8500061035156,322.07501220703125,9652336.0
2012-01-20,323.6000061035156,0.7269,0.0,0.937,0.063,324.5,326.2124938964844,322.0375061035156,11635712.0
2012-01-23,325.0375061035156,-0.7906,0.081,0.907,0.012,323.75,326.9375,323.625,5160864.0
2012-01-24,327.6000061035156,0.9686,0.013,0.896,0.091,327.25,329.95001220703125,324.375,5653208.0
2012-01-25,333.2250061035156,0.9797,0.016,0.914,0.07,329.375,334.375,328.125,10545360.0
2012-01-27,340.625,0.6841,0.095,0.793,0.112,337.75,341.875,335.7749938964844,12218872.0
2012-01-30,339.0375061035156,-0.0793,0.034,0.92,0.046,337.36248779296875,340.6499938964844,336.25,9588456.0
2012-01-31,343.25,0.128,0.03,0.934,0.037,339.0,344.33123779296875,338.25,8658896.0
2012-02-01,342.8374938964844,0.4939,0.0,0.98,0.02,342.4624938964844,343.5,336.95623779296875,6269336.0
2012-02-02,344.625,0.953,0.0,0.871,0.129,342.51251220703125,347.875,341.25,11538256.0
2012-02-03,347.90625,0.9877,0.0,0.891,0.109,342.5062561035156,349.0,342.5062561035156,11637200.0
2012-02-06,347.13751220703125,0.6369,0.0,0.971,0.029,350.63751220703125,350.98748779296875,344.01251220703125,7937680.0
2012-02-07,340.9375,0.6894,0.037,0.91,0.053,350.625,350.625,339.20623779296875,7221640.0
2012-02-08,346.14373779296875,0.9638,0.0,0.854,0.146,343.5,347.75,342.66876220703125,6671496.0
2012-02-09,351.23748779296875,0.8193,0.011,0.912,0.077,343.625,352.76251220703125,341.48126220703125,10156840.0
2012-02-10,348.79998779296875,0.865,0.047,0.878,0.075,349.875,350.25,343.89373779296875,5177616.0
2012-02-13,348.54998779296875,-0.5255,0.136,0.775,0.089,346.90625,350.0625,344.63751220703125,5734008.0
2012-02-14,350.1312561035156,-0.5568,0.04,0.937,0.024,347.0,351.23748779296875,345.5,5477768.0
2012-02-15,358.01251220703125,0.8807,0.0,0.928,0.072,351.875,359.375,351.875,7178328.0
2012-02-16,363.6187438964844,0.922,0.0,0.868,0.132,358.0,364.7124938964844,357.5687561035156,8256552.0
2012-02-17,368.4750061035156,0.6239,0.0,0.963,0.037,364.53125,372.25,362.5187377929688,11457280.0
2012-02-21,367.28125,0.3612,0.024,0.936,0.04,366.25,369.9874877929688,363.90625,6049224.0
2012-02-22,369.03125,0.9778,0.013,0.831,0.156,363.1499938964844,374.25,363.1499938964844,10413120.0
2012-02-23,366.6437377929688,0.9535,0.0,0.919,0.081,367.375,372.8250122070313,364.5249938964844,10474960.0
2012-02-24,368.5062561035156,0.6662,0.0,0.958,0.042,366.5,371.75,365.4375,8536440.0
2012-02-27,360.4187622070313,0.9011,0.004,0.943,0.052,370.625,370.625,359.0,6910568.0
2012-02-28,359.04998779296875,0.8588,0.043,0.885,0.072,360.75,363.75,356.8687438964844,7950200.0
2012-02-29,360.4312438964844,0.9459,0.011,0.916,0.073,361.75,363.5125122070313,358.0249938964844,8868408.0
2012-03-01,357.08123779296875,0.872,0.054,0.85,0.096,356.4437561035156,359.375,350.625,9806632.0
2012-03-02,355.7124938964844,0.8779,0.0,0.935,0.065,358.125,358.125,351.63751220703125,6077656.0
2012-03-05,351.23126220703125,0.7616,0.024,0.921,0.055,357.26251220703125,357.98126220703125,349.5874938964844,5780456.0
2012-03-06,356.5562438964844,0.9136,0.0,0.913,0.087,350.63751220703125,360.0,350.13751220703125,10349688.0
2012-03-07,360.4812622070313,0.9382,0.046,0.855,0.099,355.25,361.875,354.38751220703125,7908568.0
2012-03-09,356.9125061035156,0.9766,0.027,0.821,0.152,361.75,362.875,356.0,6644808.0
2012-03-12,352.17498779296875,0.8513,0.038,0.88,0.082,364.375,364.375,347.625,7294472.0
2012-03-13,357.4750061035156,0.9972,0.0,0.767,0.233,355.4937438964844,358.73126220703125,355.25,7710424.0
2012-03-14,359.85626220703125,0.9802,0.014,0.831,0.155,361.25,364.375,356.7437438964844,10602088.0
2012-03-15,360.23748779296875,0.3595,0.0,0.984,0.016,361.875,363.1437377929688,358.8125,6251360.0
2012-03-16,358.1187438964844,0.8796,0.04,0.875,0.085,363.125,364.125,355.89373779296875,9031008.0
2012-03-19,354.6875,0.9625,0.054,0.786,0.16,361.875,362.5,351.4125061035156,6061528.0
2012-03-20,353.91876220703125,0.9239,0.025,0.877,0.098,353.25,356.6499938964844,350.375,9225384.0
2012-03-21,358.4125061035156,0.9866,0.0,0.87,0.13,354.0562438964844,361.25,352.625,6250664.0
2012-03-22,353.5375061035156,0.5574,0.069,0.823,0.109,359.25,359.3187561035156,351.7875061035156,5664640.0
2012-03-23,359.0874938964844,-0.7269,0.091,0.887,0.022,354.125,360.34375,353.79998779296875,5497736.0
2012-03-26,353.84375,0.9931,0.009,0.856,0.135,358.625,358.625,352.63751220703125,4922664.0
2012-03-27,359.48748779296875,0.9965,0.008,0.852,0.14,357.5,362.96875,354.0375061035156,7590752.0
2012-03-28,355.38751220703125,0.9792,0.045,0.783,0.173,358.25,359.3374938964844,353.0,5919920.0
2012-03-29,349.0,0.9906,0.037,0.819,0.144,352.5625,354.79376220703125,345.9750061035156,14000208.0
2012-03-30,358.2875061035156,-0.8316,0.083,0.871,0.046,351.23748779296875,359.125,350.375,7963600.0
2012-04-02,356.2749938964844,0.8928,0.0,0.898,0.102,358.0,361.09375,355.125,4851584.0
2012-04-03,357.3062438964844,0.9331,0.0,0.9,0.1,358.2875061035156,359.70623779296875,355.3187561035156,5451584.0
2012-04-04,356.38751220703125,0.9344,0.023,0.891,0.085,356.125,359.3687438964844,355.5,5254144.0
2012-04-09,352.84375,0.8295,0.015,0.902,0.083,354.6875,357.41876220703125,351.54998779296875,6541568.0
2012-04-10,346.42498779296875,-0.0258,0.085,0.825,0.09,355.25,355.95623779296875,342.125,7243056.0
2012-04-11,350.54998779296875,0.8398,0.072,0.809,0.119,346.1187438964844,353.125,342.8999938964844,8179640.0
2012-04-12,343.83123779296875,0.9793,0.035,0.846,0.119,352.84375,353.98126220703125,342.3062438964844,11805608.0
2012-04-13,300.3187561035156,0.8631,0.099,0.799,0.102,314.75,315.3374938964844,298.63751220703125,75255568.0
2012-04-16,295.5687561035156,-0.9941,0.147,0.764,0.088,300.0,303.3187561035156,291.6312561035156,33491480.0
2012-04-17,297.5874938964844,-0.5067,0.047,0.909,0.043,299.875,299.875,292.01251220703125,23687088.0
2012-04-18,296.40625,0.9472,0.016,0.901,0.083,300.0,300.3187561035156,294.375,19165328.0
2012-04-19,300.67498779296875,0.9776,0.016,0.876,0.108,297.48748779296875,301.8687438964844,296.0,17113512.0
2012-04-20,300.92498779296875,0.753,0.04,0.893,0.068,299.34375,303.54998779296875,295.3125,11507520.0
